created_at,description,favourites_count,followers_count,friends_count,id,listed_count,location,name,profile_image_url,relationship,screen_name,source,statuses_count,url
Wed Dec 07 13:33:18 +0000 2011,"San Francisco Bureau Chief for The New York Times. Previously Bangkok, Paris, Brussels, Kuala Lumpur.",7,16190,1115,430697990,668,San Francisco,Thomas Fuller,http://pbs.twimg.com/profile_images/2657878789/90f3ac539151ef193fc7799281290094_normal.png,friend,thomasfullerNYT,Asia_Foundation,1879,http://t.co/hl5lMM3Q4x
Wed Aug 15 19:26:19 +0000 2012,"Supporting U.S. foreign policy goals by advancing peace and democracy in countries experiencing crisis, conflict & political transition. http://t.co/URe88fTEud",700,2827,547,759999566,88,NA,USAID/OTI,http://pbs.twimg.com/profile_images/727534788807110657/1Jx_gN1q_normal.jpg,friend,USAIDOTI,Asia_Foundation,2095,http://t.co/wnwLDypJ7s
Thu Sep 05 10:22:31 +0000 2013,Covering Myanmar's jade & gemstone industry with @NRGInstitute. Gaga for good governance. Views are my own.,0,269,257,1731511970,20,Myanmar,Paul Shortell,http://pbs.twimg.com/profile_images/824165103419490304/7gHmdunP_normal.jpg,friend,paulshortell,Asia_Foundation,365,
Thu May 28 18:34:29 +0000 2015,Official account of the Spokesperson of the Ministry of Foreign Affairs of #SriLanka 🇱🇰,2305,3724,1526,3229081904,67,Sri Lanka,Mahishini Colonne,http://pbs.twimg.com/profile_images/606300454281052160/a3EA5llX_normal.jpg,friend,MFASriLanka,Asia_Foundation,8754,https://t.co/HY2L6iu8DC
Sun Apr 26 05:56:43 +0000 2009,Inspiration and information for what works in education.,81001,919556,69974,35415477,15863,"San Rafael, California, USA",edutopia,http://pbs.twimg.com/profile_images/778673788414066688/9navbVHc_normal.jpg,friend,edutopia,Asia_Foundation,51233,http://t.co/1EFByufIFS
Mon Feb 02 08:21:38 +0000 2009,The Official Twitter Page for CNBC International. Follow us for breaking news and analysis from our editors and reporters. First in Business Worldwide.,214,82127,807,19898168,2420,London & Singapore studios,CNBC International,http://pbs.twimg.com/profile_images/670203992157343744/e7C_nltR_normal.jpg,friend,CNBCi,Asia_Foundation,120629,https://t.co/OPub4UDJuD
Tue Aug 12 19:12:19 +0000 2014,"Social Weather Stations is the Philippines' leading survey research institute on Quality of Life, Public Opinion, and Governance.",2,498,8,2727041324,6,NA,SWS,http://pbs.twimg.com/profile_images/499391893214461953/RxZvOr8E_normal.jpeg,friend,SocialWeatherPH,Asia_Foundation,355,http://t.co/tB9BaC5RXI
Sun Jan 16 19:07:44 +0000 2011,"#He4She, #Dad, #Husband, Chief of Asia-Pacific, #LDCs , UN Women @UN.Tweeting on #Development, #Equality, #Governance #HumanRights (c) Tweets are my own.",925,819,1011,239074267,58,Global,Dr. Monjurul KABIR,http://pbs.twimg.com/profile_images/2301599893/bco8nlzgnpy54cxt7tf2_normal.jpeg,friend,mkabir2011,Asia_Foundation,3956,https://t.co/LsOKzkTPKU
Tue Nov 24 21:44:24 +0000 2009,UNICEF Social Inclusion and Policy. Working in more than 190 countries to #ENDchildpoverty and provide #socialprotection #forEveryChild.,457,11186,1882,92373281,415,United Nations,UNICEF Social Policy,http://pbs.twimg.com/profile_images/543258660407742464/QOcweCuB_normal.png,friend,UNICEFSocPolicy,Asia_Foundation,2558,http://t.co/W1Tf7VHAcN
Mon Aug 03 13:47:51 +0000 2015,Pakistan Religious Freedom Initiative is designed to promote interfaith harmony through policy changes and awareness campaigns Part of @Asia_Foundation,31,131,57,3305192378,2,"Punjab, Pakistan",PRFI,http://pbs.twimg.com/profile_images/630813513850556416/u3jz0D-O_normal.jpg,friend,TAF_PRFI,Asia_Foundation,426,
Tue Jan 24 20:43:55 +0000 2012,Twitter Slacker,4,11,50,473292528,1,Brooklyn,Lauren Cherubini,http://pbs.twimg.com/profile_images/1778950706/Cape_Cod_and_Bachelorette_2009_076_normal.jpg,friend,LaurenCherubini,Asia_Foundation,2,
Wed May 13 01:14:02 +0000 2009,"Member of Parliament, Democratic Action Party (DAP), P102 Serdang",90,37318,3701,39650205,255,"Serdang, Selangor.",Ong Kian Ming,http://pbs.twimg.com/profile_images/838933541719199744/VOmmRRPv_normal.jpg,friend,imokman,Asia_Foundation,73928,https://t.co/i7VWCjXlqQ
Tue Oct 07 10:36:54 +0000 2014,ADB is in Myanmar to help achieve economic progress and improve living conditions.,184,1697,110,2843370198,45,Myanmar,ADB_Myanmar,http://pbs.twimg.com/profile_images/519439268175831041/kWL1Vm_p_normal.jpeg,friend,ADB_Myanmar,Asia_Foundation,1455,http://t.co/tzozNeHy2d
Wed Jul 01 05:33:48 +0000 2015,"Official account of Asian Development Bank Bangladesh Resident Mission. For more than 40 yrs, ADB has been a key partner as Bangladesh strives for better future",345,2130,935,3262877106,5,"Dhaka, Bangladesh",ADB_Bangladesh,http://pbs.twimg.com/profile_images/616118562441183232/K0PF3blZ_normal.jpg,friend,ADB_Bangladesh,Asia_Foundation,359,http://t.co/PJUyXCrSiH
Fri Jun 01 06:35:21 +0000 2012,We innovate with and for refugees.,1346,19175,3961,596192833,690,Worldwide,UNHCR Innovation,http://pbs.twimg.com/profile_images/850012568190169090/KkJ2pbsn_normal.jpg,friend,UNHCRInnovation,Asia_Foundation,7127,http://t.co/CVO5ZAJ1TK
Tue Sep 13 16:27:49 +0000 2011,The International Peace Institute is a think tank working with multilateral institutions & governments on the prevention & settlement of conflict. #IPInst,3390,19459,2095,372895128,534,"New York, Vienna, Manama",Intl Peace Institute,http://pbs.twimg.com/profile_images/753704686071447553/Z6oiWUQ7_normal.jpg,friend,ipinst,Asia_Foundation,12968,http://t.co/VDKBMybsKs
Mon Jun 10 08:02:01 +0000 2013,"Ambassador for Sri Lanka to United States ; Member , UN Committee on Migrant Workers",1287,913,203,1497694567,28,NA,Prasad Kariyawasam,http://pbs.twimg.com/profile_images/574986511675883520/zo3ZUkCS_normal.jpeg,friend,KariyawasamP,Asia_Foundation,1356,
Fri Oct 31 22:26:54 +0000 2008,Social media news and tips from the world’s most widely used social relationship platform. Sign up for free: http://t.co/Zmrb0hY23s Support: @Hootsuite_Help,16690,8086128,1548519,17093617,47164,"Vancouver, Canada",Hootsuite,http://pbs.twimg.com/profile_images/860528495843172352/-_Qwshgh_normal.jpg,friend,hootsuite,Asia_Foundation,49644,http://t.co/3Xvuxw2JEG
Mon Apr 20 15:10:22 +0000 2009,South-South and Triangular Cooperation Policy Analyst at UNDP. Views and tweets are my own.,254,290,446,33541504,15,"New York, NY",Shams BaniHani,http://pbs.twimg.com/profile_images/739081817513467904/X4fXYzRj_normal.jpg,friend,shams_UNDP,Asia_Foundation,1529,http://t.co/pt2xqg2iwD
Fri Jun 19 14:04:54 +0000 2009,Lead Advisor on South-South Cooperation,210,207,145,48713372,12,NY,Xiaojun Grace Wang,http://pbs.twimg.com/profile_images/612069964581896194/wGpCbECi_normal.jpg,friend,Ocean_Heart,Asia_Foundation,465,http://t.co/TiWuPSJlZu
Tue Sep 21 13:01:04 +0000 2010,USAID's Development Credit Authority unlocks billions of $$ of private sector capital throughout the developing world. #accesstofinance  https://t.co/B3Ubwgz4iz,213,3154,687,193282728,124,"Washington, DC",USAID DCA,http://pbs.twimg.com/profile_images/844219787144187904/oh3XuhkV_normal.jpg,friend,USAID_Credit,Asia_Foundation,1829,http://t.co/wnwLDypJ7s
Fri Jun 22 02:40:51 +0000 2012,ADRA in Vietnam Country Director with previous experience in the Middle East and Eastern Europe,0,12,91,614861727,0,"Hanoi, Vietnam",Filip Graovac,http://pbs.twimg.com/profile_images/378800000696218299/a55bb8b60f041f2880dc2ce13bd16417_normal.jpeg,friend,Filip_Graovac,Asia_Foundation,20,http://t.co/RSlXmxBUaS
Mon May 19 06:13:08 +0000 2014,"Official page of the Asian and Pacific Centre for Transfer of Technology, regional institution of @UNESCAP. Find us on Facebook: https://t.co/kkbBPQhtD3",68,447,557,2506559822,13,"New Delhi, India",United Nations APCTT,http://pbs.twimg.com/profile_images/648436269689638912/dY317_Ur_normal.jpg,friend,UNAPCTT,Asia_Foundation,379,http://t.co/fKFeiePvRk
Thu May 14 11:58:22 +0000 2009,"Vietnam based photographer, tv personality, entrepreneur, and founder of Mott Visuals and #AskMOTT",783,1907,587,39978415,109,Vietnam | Southeast Asia,Justin Mott,http://pbs.twimg.com/profile_images/787894955398221824/nefbXcix_normal.jpg,friend,AskMOTT,Asia_Foundation,4817,https://t.co/RDNdEx86SV
Thu Apr 30 18:12:38 +0000 2009,"Brand Design + Digital Products. Advisor @Twined, @wine4theworld, Prototype Thinking Academy, Investor @redclayco & I make a mean cuppa chai.",1030,1731,1607,36730048,212,SFO/NYC/BLR,Ayesha Mathews,http://pbs.twimg.com/profile_images/681746057185775617/2-M8QRZp_normal.jpg,friend,AyeshaMathews,Asia_Foundation,6478,https://t.co/qZzF19Y3oE
Thu Feb 26 23:17:11 +0000 2015,Empowering young men and women to challenge and break through societal norms that lead to gender-based violence.,178,468,160,3064163188,13,NA,WEvolve Global,http://pbs.twimg.com/profile_images/571089394199588864/ENlbLpfa_normal.jpeg,friend,WEvolveGlobal,Asia_Foundation,813,http://t.co/64LvpkGG49
Thu Apr 03 11:40:02 +0000 2014,"I’m the chief executive of @Pearson, the world's leading learning company.",6,5340,852,2425494170,145,NA,John Fallon,http://pbs.twimg.com/profile_images/566219608126787584/sGx_ya9B_normal.png,friend,johnfallon,Asia_Foundation,1157,http://t.co/Lh2nYarPhU
Mon Mar 01 06:00:44 +0000 2010,"Reuters journalist in Asia, mostly editing in Singapore. Tweets are personal.",269,630,1436,118605962,45,Singapore,Robert Birsel,http://pbs.twimg.com/profile_images/753874175803084800/-lYfqvWT_normal.jpg,friend,RobertBirsel,Asia_Foundation,1645,https://t.co/KjFmlPgb1C
Sat Jan 25 12:22:37 +0000 2014,photographer,7,42,43,2309944202,1,NA,Tim Meisburger,http://pbs.twimg.com/profile_images/431301291663310848/9OwAuON4_normal.jpeg,friend,meisburger,Asia_Foundation,104,
Tue Nov 08 18:34:51 +0000 2011,Show of Force: Social Good creates media & mobile tools that offer transformative opportunities to communities around the world.,12114,73451,580,407912092,1545,NA,SOF: Social Good,http://pbs.twimg.com/profile_images/646087571244584960/sj85CptY_normal.jpg,friend,SOFsocialgood,Asia_Foundation,19202,http://t.co/1PaiWuST5S
Thu Feb 19 22:49:25 +0000 2009,"Yale Younger Poet for JUVENILIA, Executive Director @aaww, @culturestrike cofounder, @aldaily cofounder. Hallucinogenic poetry about colonialism, Doctor Who fan",2266,4206,5000,21348853,146,"NY, NY",Ken Chen,http://pbs.twimg.com/profile_images/80500550/rochefort_normal.jpg,friend,chen_ken,Asia_Foundation,4424,http://t.co/8JvfMGWqHW
Fri Nov 01 00:55:09 +0000 2013,Follow-up to Half the Sky:Turning Oppression into Opportunity for Women Worldwide inspired by @NickKristof& @WuDunn's book #apathappears http://t.co/Rx3KGTU5cs,4268,8591,189,2167508618,193,NA,A Path Appears,http://pbs.twimg.com/profile_images/646448421600145408/5gAMqa4B_normal.jpg,friend,APathAppears,Asia_Foundation,8870,http://t.co/PKhJ1IZapl
Wed Jul 09 17:32:58 +0000 2014,Senior #Strategic #Partnership #Adviser to #UN Assistant Secretary-Gen/Deputy Executive Director @UN_Women | Co-chair @worldwewant2030 l #Youth4GenderEquality,96208,26382,1697,2613926054,1071,'GLOCAL' New York City,Ravi Karkara,http://pbs.twimg.com/profile_images/861666429418057730/h2yBL1Ba_normal.jpg,friend,ravikarkara,Asia_Foundation,87173,https://t.co/O2PiPD5MQ3
Thu Jun 26 17:40:23 +0000 2008,"Sr. Social Strategy & UGC editor @nytimes. Past: social media @seattletimes, reporter @slotribune. I read the comments.",861,11225,1742,15245975,562,CA and NY,Sona Patel,http://pbs.twimg.com/profile_images/757726187611447296/JkFpDR3__normal.jpg,friend,sona,Asia_Foundation,5007,https://t.co/538VAmG83E
Fri Apr 03 02:48:53 +0000 2015,"This account is run by staff of the Office of the Prime Minister of Timor-Leste. Tweets from the Prime Minister are signed - RMA.
Email: mpmo@mof.gov.tl",12,993,12,3133989613,35,"Dili, Timor-Leste",Dr. Rui M. de Araújo,http://pbs.twimg.com/profile_images/591026359897436160/BoItvHL4_normal.jpg,friend,PMofTimorLeste,Asia_Foundation,557,http://t.co/WKeoaOf0F0
Sat Feb 21 01:15:31 +0000 2009,Freelance journalist in Sydney. Formerly in Myanmar & Bangladesh. Blogger at https://t.co/Rq5Zdgnazy,226,1949,2002,21453096,47,"Sydney, New South Wales",Jessica Mudditt,http://pbs.twimg.com/profile_images/2697087773/684e62be98766ad3750816bbeddd4b34_normal.jpeg,friend,JessicaMudditt,Asia_Foundation,1111,http://t.co/pYRUskpWQ8
Thu May 16 16:13:46 +0000 2013,"Research, learning and action on development. Working @DFID_UK. Views my own. Retweets not endorsements.",4,135,188,1433469644,3,NA,Liz Fajber,http://pbs.twimg.com/profile_images/551458433942454272/af5hOECt_normal.jpeg,friend,LizF36,Asia_Foundation,79,
Tue Jul 27 09:37:27 +0000 2010,"Centre for Social Research is a leading #NGO in #India,headed by Dr. @ranjanakumari,fighting for #gender #equality & #socialjustice. https://t.co/uLDrXVhFBr",4102,7555,8070,171429034,325,"Delhi, India",CSR India,http://pbs.twimg.com/profile_images/1095258221/CSR_Logo_normal.jpg,friend,CSR_India,Asia_Foundation,11799,https://t.co/HwrGBr57Lr
Wed Mar 16 21:58:59 +0000 2011,"GE is the world’s Digital Industrial Company; transforming industry with the GE Store's shared tech & software solutions, allowing machines to connect & learn.",1623,438134,14610,267399199,3230,"Boston, MA",General Electric,http://pbs.twimg.com/profile_images/789124567310725120/yQNj2G-Y_normal.jpg,friend,generalelectric,Asia_Foundation,82415,http://t.co/EECEbkSre3
Sun Aug 30 00:22:54 +0000 2009,"Global leader in assurance, tax, transaction and advisory services. Committed to building a better working world. Join the conversation on #BetterQuestions",2602,218389,294,70001932,2999,NA,EY,http://pbs.twimg.com/profile_images/803521639099039744/guASdP-F_normal.jpg,friend,EYnews,Asia_Foundation,9709,https://t.co/viahRiDtm5
Tue Dec 13 13:43:51 +0000 2011,"Consultant, Online Publishing and Libraries",0,52,52,435821496,3,UK,Susanna Lob,http://pbs.twimg.com/profile_images/3466297589/5e80577506781c9b407206f4fd009437_normal.jpeg,friend,SusannaLob,Asia_Foundation,106,http://t.co/ordUMsSKgA
Sat Apr 20 01:15:30 +0000 2013,"Measuring how adults in 140+ countries save, borrow, make payments and manage risk. RT ≠ endorsement.",484,2613,636,1365801960,116,"Washington, DC",World Bank Findex,http://pbs.twimg.com/profile_images/588447262981783553/XnM2EiDv_normal.png,friend,globalfindex,Asia_Foundation,2061,http://t.co/WVfjwpGmbp
Tue Feb 24 19:37:18 +0000 2015,Empowering people & institutions for environmentally sound decision making. Updates from the Governance Center @WorldResources Tweets/Favs ≠ endorsement.,815,1090,1238,3039999798,55,"Washington, DC ",WRI Governance,http://pbs.twimg.com/profile_images/570307640119398400/JzDYcn5f_normal.png,friend,WRIGovernance,Asia_Foundation,1582,http://t.co/3ELqzH0QJG
Sun Jun 28 02:12:50 +0000 2009,A media practitioner. The views/RTs are my own.,553,290,586,51622967,3,"Kathmandu, Nepal",Deep Raj Uprety,http://pbs.twimg.com/profile_images/745584717156716544/6W8OJ6j6_normal.jpg,friend,deepuprety,Asia_Foundation,1457,http://t.co/lcH7hjuoBb
Fri Jun 13 13:46:25 +0000 2014,China bureau chief for Bloomberg Businessweek. Reporting from China since 1995,1344,5311,934,2565321288,294,Beijing,Dexter Roberts,http://pbs.twimg.com/profile_images/480564272485789697/x2_5rSBi_normal.jpeg,friend,dtiffroberts,Asia_Foundation,11120,
Fri Mar 30 17:16:44 +0000 2012,"The Center for Disaster Philanthropy is the when, where, and how of informed disaster giving.",2057,1637,736,541068411,100,"Washington, DC",DisasterPhilanthropy,http://pbs.twimg.com/profile_images/806293571879976961/soiqy4JZ_normal.jpg,friend,funds4disaster,Asia_Foundation,5749,http://t.co/mJzsoKUMUu
Fri Mar 13 05:25:57 +0000 2009,One World Children's Fund amplifies resources to locally-led children's rights groups to create an equal world for children. #WEaretheLEADERS,452,1161,1105,24133525,76,"San Francisco, USA",OneWorldChildren,http://pbs.twimg.com/profile_images/705499828160081920/5hvIYy8J_normal.jpg,friend,owcf,Asia_Foundation,2781,https://t.co/U79OkHNdOp
Wed Sep 25 00:50:29 +0000 2013,"Welcome to the official Twitter account of the United States Embassy of Fiji, Kiribati, Nauru, Tonga and Tuvalu!",789,5328,604,1902330746,162,"Suva, Fiji",US Embassy Suva,http://pbs.twimg.com/profile_images/629091892047708160/N54GnJTC_normal.jpg,friend,USEmbassySuva,Asia_Foundation,5548,https://t.co/uErNphaPyF
Thu Sep 09 12:27:21 +0000 2010,Working in Myanmar on aid and coordination issues. Some travel. Some adventure. Usual disclaimers apply.,2120,1633,2479,188715898,108,"Nay Pyi Taw, Myanmar",Leigh Mitchell,http://pbs.twimg.com/profile_images/820344744022863875/WtPBxRn1_normal.jpg,friend,leighhmitchell,Asia_Foundation,1985,https://t.co/0uEO0fvqzT
Thu Feb 26 09:24:31 +0000 2015,NA,8,32,77,3043008703,1,NA,Jaime Faustino,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,friend,jfaustino101,Asia_Foundation,22,
Tue May 06 10:15:01 +0000 2014,"If you’re a teacher, learner or employer, we’re here to help you make progress in English #ELT #ESL  #englishforwork #GlobalScaleofEnglish",826,30026,7062,2479601516,283,NA,Pearson English,http://pbs.twimg.com/profile_images/715210862705946625/2-QENqjt_normal.jpg,friend,PearsonEnglish,Asia_Foundation,8805,http://t.co/9kibmhN7ui
Tue Nov 25 06:14:06 +0000 2014,Paul Robilliard is the Australian Ambassador to Thailand. For consular assistance: 02 344 6300 (Thailand) or 1300 555 135 (Aus).,7,1746,382,2909661180,51,"Bangkok, Thailand",Paul Robilliard,http://pbs.twimg.com/profile_images/537127925649137664/nYV14tUm_normal.jpeg,friend,AusAmbBKK,Asia_Foundation,1229,http://t.co/fzQgKTxSFu
Thu Oct 04 07:04:47 +0000 2012,"Media Advisor @MelbCityMission. Also into Auspol, human rights, public policy, @InsideIndo, CBR & etc..",496,227,701,860994163,6,NA,Hannah Purdy,http://pbs.twimg.com/profile_images/818800793125994496/Y1cZ7BSR_normal.jpg,friend,PurdyNahhan,Asia_Foundation,465,
Thu Dec 04 01:18:08 +0000 2014,NA,0,205,14,2904537365,11,NA,Different Dev,http://pbs.twimg.com/profile_images/542918486415011840/P4tKscNE_normal.jpeg,friend,Doingdevdiff,Asia_Foundation,46,http://t.co/7c7TDWLjze
Thu Jan 14 20:00:28 +0000 2010,Third culture kid & avid muncher. #globaldev #foreignpolicy,139,243,466,104914879,11,NA,Manola De Vos,http://pbs.twimg.com/profile_images/861814887005134848/CtgLGDxF_normal.jpg,friend,Manonow,Asia_Foundation,768,
Sat Aug 03 15:11:33 +0000 2013,"Asia Regional Director, Oxfam. My tweets, my personal views.",125,202,65,1643054119,9,NA,Lan Mercado,http://pbs.twimg.com/profile_images/783590211951276033/3ANMzAsX_normal.jpg,friend,lan_mercado,Asia_Foundation,125,
Wed Mar 27 06:39:43 +0000 2013,"Deputy Director, UNDP Global Centre for Public Service Excellence (@UNDPpublicserv / http://t.co/8gVe47cAjG / http://t.co/PP7bhVzziS). Tweets are mine.",489,747,612,1306712702,63,Singapore,Arndt Husar,http://pbs.twimg.com/profile_images/636857265572610048/10lGF4RY_normal.jpg,friend,ArndtHusar,Asia_Foundation,751,http://t.co/hJBQGe6oZw
Wed Nov 05 08:44:07 +0000 2008,"National knowledge platform for #water & related issues, and repository of news, resources & features. Share stories & pictures @contact@indiawaterportal.org",678,16656,2201,17185168,597,India,India Water Portal,http://pbs.twimg.com/profile_images/471677359863500800/weA0YHFB_normal.jpeg,friend,indiawater,Asia_Foundation,28432,http://t.co/FOE2jbETia
Thu Nov 10 06:44:56 +0000 2011,"South-East Asia correspondent for Fairfax Media, including @smh and @theage.",44,1806,571,409050981,103,Bangkok,Lindsay Murdoch,http://pbs.twimg.com/profile_images/3532611131/c7f42002caa84afe65084288a6c76758_normal.jpeg,friend,lindsay_murdoch,Asia_Foundation,1627,
Mon Apr 13 05:47:14 +0000 2015,Official Twitter of the U.S. Ambassador to Bangladesh.,1,26277,76,3152281200,48,"Dhaka, Bangladesh",Marcia Bernicat,http://pbs.twimg.com/profile_images/587493361679859712/WG5yhD1S_normal.jpg,friend,USAmbBangladesh,Asia_Foundation,160,http://t.co/mpkRWAUXd9
Thu Jul 25 15:25:48 +0000 2013,The Council of American Ambassadors is the association of non-career United States ambassadors.,247,2056,1051,1620602058,43,"Washington, DC",American Ambassadors,http://pbs.twimg.com/profile_images/378800000186679262/e1605f2244c2c9320e6c4e39c1be8093_normal.jpeg,friend,AmerAmbassadors,Asia_Foundation,783,http://t.co/56zaD7uLJL
Sun May 10 17:57:08 +0000 2009,"The Global Environment Facility (GEF) is the world’s leading international institution investing in the joint management, care, and restoration of our planet.",3105,28502,1115,39085195,803,"Washington DC, USA",GEF,http://pbs.twimg.com/profile_images/821391228415643648/FSTAEgrc_normal.jpg,friend,theGEF,Asia_Foundation,8342,http://t.co/UiBx7J8hYk
Sat Feb 07 05:11:09 +0000 2015,CUTS CITEE focuses on #International #Trade #Economics #Environment & #sustainable #development. RT≠Endorsements,830,454,2011,3011917536,79,"Jaipur, Rajasthan, #India",CUTS CITEE,http://pbs.twimg.com/profile_images/575276607310430208/mYaQ-Q8Y_normal.jpeg,friend,cutscitee,Asia_Foundation,1803,http://t.co/lbpGGaHeQJ
Thu Jan 19 08:15:04 +0000 2012,МУ-ын өрсөлдөх чадварыг цогцлоон бүрэлдүүлэхэд чиглэсэн судалгааны ажлыг оу-ын аргачлалын дагуу хийхэд оршино.    http://t.co/gYCkxrKQ9z,2,1164,2135,468187854,10,"Улаанбаатар, Монгол",EPCRC,http://pbs.twimg.com/profile_images/463949083615297536/M1WCYGaW_normal.jpeg,friend,UrsulduhChadvar,Asia_Foundation,245,https://t.co/jQODpD25d9
Fri Feb 07 08:44:22 +0000 2014,"7th World Water Forum
Water for Our Future",2,2193,2214,2331548239,10,대구경북 Daegu & Gyeongbuk,2015 세계물포럼 조직위원회,http://pbs.twimg.com/profile_images/433501592671641602/k01MqMDA_normal.png,friend,wwaterforum7,Asia_Foundation,367,http://t.co/oyykc1bmdw
Fri Feb 06 22:09:09 +0000 2015,NA,1,9,54,3022252551,0,NA,Lin Jamison,http://pbs.twimg.com/profile_images/570027840156114944/yQ6RyqII_normal.jpeg,friend,linjewels,Asia_Foundation,0,
Tue Jun 30 02:07:53 +0000 2009,NA,1,30,116,52269083,0,NYC,Deshi,http://pbs.twimg.com/profile_images/431100597912092673/efB1aLZo_normal.png,friend,deshisingh,Asia_Foundation,0,
Fri Apr 03 08:36:07 +0000 2015,"Niti Foundation is a Nepali non-profit organization engaged in strengthening Nepal’s policy process through research, innovations, and alternatives.",111,190,906,3134780509,7,"Kathmandu, Nepal",Niti Foundation,http://pbs.twimg.com/profile_images/746295349543739392/UYA0oQAi_normal.jpg,friend,FoundationNiti,Asia_Foundation,264,
Thu Sep 15 09:42:59 +0000 2011,Associate Professor @ANU_SDSC; Fulbright ANZUS Scholar; War Studies; Australian Defence Policy; Australian Army Journal; non resident Fellow @PacPartnersDC,705,2002,947,373869682,69,"Canberra, ACT Australia",Peter Dean,http://pbs.twimg.com/profile_images/378800000442414366/7ec541787d5525a069955553ed9944ed_normal.jpeg,friend,PJD_WarStudies,Asia_Foundation,3054,https://t.co/cgTTgVWnxC
Thu Jul 29 16:08:36 +0000 2010,"Gateway to the @WorldBank's work on #goodgov, #opengov, procurement, anti-corruption, public finance, public accountability & more. Talk to us!",729,26230,268,172391256,306,"Washington, D.C.",World Bank Gov,http://pbs.twimg.com/profile_images/657619924836327424/eS6-JUwh_normal.png,friend,wbg_gov,Asia_Foundation,7720,http://t.co/tJgnj0zJHK
Fri Jul 05 17:16:47 +0000 2013,"Senior Editorial Writer, Nikkei
Former Editor-in-Chief of Nikkei Asian Review. Washington Bureau Chief, London correspondent",64,1293,1257,1570984657,72,NA,AKIO FUJII,http://pbs.twimg.com/profile_images/531011043628032000/5XQSqsRX_normal.jpeg,friend,AFUJIINIKKEI,Asia_Foundation,8128,http://t.co/BVRTfCfwnk
Wed Mar 25 22:59:18 +0000 2015,Chief Executive of WaterAid Australia. Advocate for the human right to water and sanitation. Specialist in policy and program design and M&E.,0,7,40,3116282789,0,NA,Paul Nichols,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,friend,paulnic75117269,Asia_Foundation,0,
Wed Apr 22 07:45:30 +0000 2009,Humanitarian worker. Head of United Nations Office for the Coordination of Humanitarian Affairs in Myanmar,6,2611,2557,34217608,81,Yangon,Mark Cutts,http://pbs.twimg.com/profile_images/3655228923/3ec234642ecfe0f2f4203dcab7a3d849_normal.jpeg,friend,MarkCutts,Asia_Foundation,878,https://t.co/qIArxvvCXw
Sat Mar 14 00:20:10 +0000 2009,"UNICEF Strategic Communication Advisor, Emergencies. Working in New York with #UNICEF for children, with humanitarians & media. Views are mine.",942,52667,23683,24290265,750,UNICEF Headquarters New York,Kent Page,http://pbs.twimg.com/profile_images/421267264088727552/4rsWMY0F_normal.jpeg,friend,KentPage,Asia_Foundation,13880,http://t.co/KizjHJObzT
Thu Feb 26 14:09:48 +0000 2015,Promoting the latest @USAID business and partnership opportunities. Learn more about how to #WorkWithUSAID here. https://t.co/kHBeQqYc7L,270,2098,1214,3063921683,55,"Washington, DC",USAID Business Opps,http://pbs.twimg.com/profile_images/601036910287527936/QJ3n-W1P_normal.png,friend,USAIDBizOpps,Asia_Foundation,958,http://t.co/L96N1ybIuA
Wed Jan 05 12:37:42 +0000 2011,Kennedy Scholar at Harvard University. Former @FT foreign correspondent based in Jakarta/ Mumbai/ London. All views my own etc.,12,1606,626,234344697,82,NA,Avantika Chilkoti,http://pbs.twimg.com/profile_images/665142653806358529/doMmCCGE_normal.jpg,friend,AChilkoti,Asia_Foundation,2636,
Mon Dec 12 11:21:34 +0000 2011,"IMPACT takes action to prevent and treat needless disability. 
http://t.co/ZH1vtiG3tJ",3056,28021,30574,434839326,174,"Haywards Heath, Sussex",IMPACT Foundation UK,http://pbs.twimg.com/profile_images/378800000542967425/59754678ef21523452ebc607492a3f2e_normal.jpeg,friend,IMPACT_UK_,Asia_Foundation,4645,http://t.co/hJ1AInmL2Q
Mon Jan 18 14:30:01 +0000 2010,"Programme Specialist of Climate Change team at Asian Disaster Preparedness Center, Bangkok. Encouraging discourses & practices of resilience in changing time.",7,913,1585,106105419,91,NA,Atiq Kainan Ahmed,http://pbs.twimg.com/profile_images/451754346540060673/v3ugdF7s_normal.jpeg,friend,ResilientAsia,Asia_Foundation,4869,
Tue Mar 17 01:30:49 +0000 2015,Our mission is to enable people around the world to prepare for and respond to crises in their own countries.,787,17402,2427,3092578959,96,Worldwide,Humanitarian Academy,http://pbs.twimg.com/profile_images/699514805548265472/vRrVw5kC_normal.png,friend,AcademyHum,Asia_Foundation,1363,https://t.co/prZRnYnLgV
Sat Mar 14 07:06:08 +0000 2015,"Adviser, ASEAN-Australia Summit 2018 Taskforce, Department of Prime Minister and Cabinet. All views are my own, RTs/follows are not endorsements.",129,137,422,3079725192,5,"Canberra, Australian Capital Territory",Edward Cohen,http://pbs.twimg.com/profile_images/617523023285911552/FlXRswZA_normal.jpg,friend,EdwardCohen85,Asia_Foundation,759,https://t.co/VCM18klatc
Thu Feb 11 10:43:16 +0000 2010,Provincial Coordinator - Khyber Pakhtunkhwa Commission on the Status of Women,209,186,438,113312440,2,"Peshawar, Pakistan ",Amna Durrani,http://pbs.twimg.com/profile_images/570623221511098368/wkaH6nrp_normal.jpeg,friend,MinaDurrani,Asia_Foundation,342,
